,...1,Date_Hour,ID,temp,humidity,Latitude,Longitude,Pressure,PM1.0,PM2.5,PM10.0,PM2.5ATM,corrected_PM2.5,logPM2.5
533,273434,1/15/19,20139,52.41860465,47.95348837,37.95654,-120.23628,922.05,0.242147287,0.49098708,0.522754522,0.49098708,1.891640021,0.637444189
534,273835,1/15/19,9200,55,61.55555556,35.643696,-120.23138,979.0895122,0.183888889,0.269512195,0.304308943,0.269512195,0.616691057,-0.483387099
535,273262,1/15/19,18359,37.91111111,53.91111111,39.340946,-120.18151,814.204,13.73088889,22.74766667,24.89255556,22.74766667,13.04655067,2.568523782
536,273745,1/15/19,7004,55.17777778,54.77777778,37.492897,-120.17398,972.3848889,0.192444444,0.327444444,0.375888889,0.327444444,1.224514222,0.202544212
537,273659,1/15/19,4452,43.6,47,39.09882,-120.16793,799.9348889,0.341777778,0.581222222,0.693555556,0.581222222,2.020160444,0.703176936
538,273474,1/15/19,20871,38.44444444,55,39.27733,-120.1255,796.5013333,2.702666667,4.263555556,4.904111111,4.263555556,3.268103111,1.184209728
539,273095,1/15/19,13183,40.08888889,51.62222222,39.008034,-120.117645,798.6424444,1.738666667,2.749555556,3.013777778,2.749555556,2.762553778,1.016155534
540,273212,1/15/19,16735,57,66.66666667,34.60582,-120.075066,991.8882222,11.64733333,12.45233333,12.61833333,10.888,5.745312,1.748384218
541,273782,1/15/19,8086,80,22,38.885277,-120.07311,944.61,0.56,0.95,1.1,0.95,4.3434,1.468657452
542,273176,1/15/19,15699,39.95454545,51.04545455,38.802895,-120.01493,797.4097778,0.068977273,0.157308081,0.269171717,0.157308081,1.453356707,0.373875851
543,273189,1/15/19,15889,37.84444444,50.35555556,38.906483,-120.01248,803.4553333,0.622111111,1.227333333,1.47,1.227333333,2.072829333,0.728914502
544,273266,1/15/19,18421,40.77777778,45.04444444,38.938023,-120.00802,804.8133333,10.46333333,17.37888889,21.60933333,17.37888889,10.98875111,2.396872123
545,273166,1/15/19,15627,49.62222222,67,37.4415,-120.00098,957.4757778,5.750666667,8.998888889,10.20488889,8.998888889,4.727017778,1.553294513
546,273097,1/15/19,13191,54.04444444,51.15555556,37.50727,-119.98792,933.2191111,0.146,0.276111111,0.324555556,0.276111111,1.506228889,0.409609102
547,273060,1/15/19,1212,54.15909091,53.45454545,37.48816,-119.96352,943.6502273,6.958068182,10.39034091,12.19909091,10.39034091,6.610211364,1.88861563
548,273093,1/15/19,13165,40.97777778,42.4,39.265778,-119.94444,786.5795556,0.294222222,0.326444444,0.364333333,0.326444444,2.278576889,0.823551077
549,273079,1/15/19,12753,57,61.83333333,36.764507,-119.85244,1005.425455,25.95319444,36.45407828,38.73520202,35.00347222,18.79361944,2.933517421
550,273044,1/15/19,1184,52.28888889,56.88888889,37.450073,-119.84867,936.2666667,2.377666667,3.537111111,4.174666667,3.537111111,2.726512889,1.003023463
551,273114,1/15/19,14119,45.77777778,54.04444444,37.499767,-119.82986,877.6831111,5.579222222,8.135111111,8.832777778,8.135111111,5.378211556,1.682355894
552,273165,1/15/19,15573,36.86666667,59.51111111,39.38445,-119.826385,820.6431111,3.673333333,5.831,6.463,5.759777778,3.667776889,1.299585726
553,273053,1/15/19,1192,52.79545455,60.25,37.672787,-119.80827,949.5275556,9.181103535,13.5509697,15.28824242,13.5509697,7.687408121,2.039583681
554,273719,1/15/19,6222,52.95555556,62.55555556,36.719463,-119.80477,1004.980444,37.26233333,53.68388889,58.79766667,45.331,24.14371067,3.184023918
555,273119,1/15/19,14183,52.97777778,61.97777778,37.760563,-119.80364,947.6747727,3.585502525,5.484300505,6.041679293,5.484300505,3.313266798,1.197934651
556,273537,1/15/19,22751,53.62222222,62.68888889,36.807377,-119.79611,1005.315111,23.25611111,36.802,39.25622222,34.42422222,18.41719911,2.913284962
557,273112,1/15/19,14113,40.64444444,51.22222222,39.432392,-119.794785,850.5944444,1.740555556,3.050333333,3.383888889,3.050333333,2.954241333,1.083241878
558,273086,1/15/19,12945,34.26666667,56,38.802376,-119.793846,830.9164444,1.384111111,2.484888889,2.695111111,2.484888889,2.250881778,0.811322041
559,273061,1/15/19,12120,35.62222222,50.42222222,38.69398,-119.77933,828.628,7.675888889,13.32233333,15.62433333,13.30166667,8.3941,2.127529078
560,273101,1/15/19,13513,51.8,57.51111111,37.186314,-119.770294,971.5877778,15.58566667,24.20288889,26.62055556,23.82788889,13.30586711,2.588205074
561,273704,1/15/19,5800,64,52.20930233,34.41936,-119.76352,1002.628864,0.445613108,0.890858879,1.105552326,0.890858879,1.738577495,0.553067247
562,273031,1/15/19,10386,38.18181818,45.97727273,39.16373,-119.7584,855.3404444,15.90278788,25.51588636,28.52902525,25.29830303,15.05904715,2.71197895
563,273155,1/15/19,15159,55.93333333,61.44444444,36.80474,-119.74871,1003.464889,24.12188889,34.55077778,36.38044444,34.40244444,18.51181422,2.918409135
564,273751,1/15/19,7284,55.88888889,52.35555556,36.86452,-119.745804,1002.064889,19.84577778,26.56711111,28.52666667,26.56211111,15.17785289,2.719837319
565,273032,1/15/19,10400,36.81818182,47.65909091,38.93939,-119.74278,855.318,16.08225505,24.0972096,25.78353788,24.01075253,14.24107978,2.65613073
566,273148,1/15/19,15003,37.73333333,53.42222222,39.031994,-119.712425,848.3715556,6.662444444,11.52244444,13.01766667,11.52244444,7.206187556,1.97494004
567,273546,1/15/19,23081,62.38095238,48.76190476,34.423912,-119.7064,1013.062045,0.660194805,1.315952381,1.794951299,1.315952381,2.255044762,0.813169823
568,273121,1/15/19,14219,54,62,36.82941,-119.70242,1002.069,26.857,37.2645,38.035,35.914,19.256536,2.957850536
569,273675,1/15/19,473,55,62,36.724514,-119.70166,1003.966818,25.96592914,30.58512032,33.11110294,30.21659759,16.27109714,2.789390352
570,273553,1/15/19,23191,50.51111111,49.51111111,37.348705,-119.69832,924.66,1.868116162,3.220585859,3.752224747,3.220585859,3.189240323,1.159782745
571,273746,1/15/19,7026,49.26666667,63.02222222,37.22069,-119.68296,936.7737778,15.85133333,28.23488889,38.51733333,27.42877778,14.72318622,2.689423545
572,273646,1/15/19,4187,63.34883721,48.25581395,34.445038,-119.67821,1001.261667,0.261913068,0.465130122,0.662782392,0.465130122,1.852332835,0.616445837
573,273716,1/15/19,6194,55.29268293,58.6097561,36.74194,-119.67384,1003.929091,15.2129296,20.70450942,21.84317627,19.84902162,11.12733611,2.409404793
574,273713,1/15/19,6086,58,52.28888889,36.98005,-119.65871,991.3597778,0.731666667,1.176888889,1.341111111,1.176888889,1.881676444,0.632163105
575,273610,1/15/19,2992,52.77777778,66.06666667,36.791077,-119.654366,1001.492444,21.97455556,30.01555556,32.00977778,29.89744444,15.75738089,2.757308883
576,273475,1/15/19,20885,61.46511628,55.65116279,34.42462,-119.64975,1011.864186,0.358488372,1.084534884,1.74127907,1.084534884,1.546817209,0.436199406
577,273066,1/15/19,1216,48.26666667,59.46666667,37.550167,-119.64278,871.9231818,9.319098485,12.36742424,13.6332904,12.36742424,7.133970303,1.964867924
578,273156,1/15/19,15189,54.91111111,63.8,36.816406,-119.63992,1001.349333,17.54322222,23.93022222,25.50111111,23.83388889,12.77319778,2.547349052
579,273621,1/15/19,3390,51,59.28888889,37.319977,-119.62321,926.1884444,1.381222222,2.056111111,2.344777778,2.056111111,1.745988889,0.557321094
580,273825,1/15/19,8910,51.95555556,67.84444444,36.656384,-119.59686,1003.594091,30.16170202,39.93082828,42.22060354,38.86369697,20.30423055,3.010829266
581,273132,1/15/19,14537,57.81818182,38.70454545,37.748817,-119.59069,877.6806667,15.3267904,23.06370202,27.52957071,22.75789899,14.3475118,2.663576533
582,273228,1/15/19,17569,50.4,70.2,36.64346,-119.48486,1002.412727,19.13434091,26.11440404,26.92571465,26.1069596,13.41900683,2.596672122
583,273227,1/15/19,17567,53.95555556,62.68888889,36.605816,-119.44981,1003.434889,26.13844444,35.36855556,36.95066667,34.14633333,18.27158533,2.905347139
584,273199,1/15/19,16131,55.76923077,60.65384615,36.227844,-119.34329,1004.890857,24.89967582,33.08851099,34.39475275,33.01906044,17.85427998,2.882243254
585,273153,1/15/19,15099,58.33333333,44.4,35.51444,-119.33211,1003.968667,0.099555556,0.263333333,0.365444444,0.263333333,2.075106667,0.730012558
586,273543,1/15/19,2305,51.57777778,71.42222222,36.332542,-119.29099,1002.618444,13.37288889,17.46711111,18.55755556,17.46533333,8.786661333,2.173234814
587,273702,1/15/19,5744,61.94444444,49.16666667,34.413723,-119.28503,985.3087097,2.664077061,3.691738351,4.113888889,3.691738351,3.465470896,1.242848524
588,273855,1/15/19,9594,51.25,70.875,34.25239,-119.14318,1013.707778,0.968680556,1.262694444,1.372833333,1.262694444,0.343101889,-1.069727824
589,273174,1/15/19,15667,58.17857143,49.46428571,35.365456,-119.13663,1002.926,1.089384921,1.677365079,1.893015873,1.677365079,2.384582159,0.869023913
590,273164,1/15/19,15555,58.65384615,48.07692308,35.36062,-119.12814,1002.275714,1.011483516,1.483012821,1.683809524,1.483012821,2.400944872,0.875862356
591,273226,1/15/19,17565,60.33333333,45.53333333,35.3595,-119.11425,1000.966,0.759111111,1.147,1.238111111,1.147,2.441588,0.892648647
592,273747,1/15/19,7124,57.64444444,49.55555556,35.350193,-119.09403,1001.498444,1.222,1.837333333,2.051444444,1.837333333,2.460629333,0.900417144
593,273756,1/15/19,7456,57.89473684,64.07894737,34.22506,-119.084625,1009.023023,3.061370869,4.326863525,4.841089351,4.326863525,2.527750171,0.927329647
594,273559,1/15/19,2350,56.55555556,49.26666667,35.35662,-119.06261,1000.281556,1.849222222,2.486,3.054333333,2.486,2.825144,1.038559337
595,273134,1/15/19,14601,59.94444444,43.05555556,35.349518,-119.03718,1001.7265,1.752888889,3.073305556,3.544611111,3.073305556,3.662078778,1.298030958
596,273082,1/15/19,12857,58.97777778,42.93333333,35.35489,-119.026245,1001.638,0.631555556,1.061222222,1.199555556,1.061222222,2.618160444,0.962471951
597,273100,1/15/19,13287,37,45.35555556,37.6254,-118.98138,753.7313333,0.319666667,0.810888889,0.888333333,0.810888889,2.280612444,0.824444023
598,273758,1/15/19,7566,58.88372093,62.11627907,34.191536,-118.9561,992.7768182,15.53756078,27.57591702,32.19867072,27.32591966,14.74647493,2.691004066
599,273215,1/15/19,17031,62,40.22222222,35.38852,-118.94917,991.0853333,0.244444444,0.298111111,0.380888889,0.298111111,2.449276889,0.895792834
600,273592,1/15/19,2710,56.76086957,67.15217391,34.1804,-118.89463,990.2254348,7.025108696,13.56597826,16.29880435,13.48326087,7.063863478,1.954992137
601,273080,1/15/19,12765,59.95555556,34.4,35.402466,-118.86711,984.9347727,0.288181818,0.265227273,0.286590909,0.265227273,2.928099091,1.074353438
602,273575,1/15/19,24193,59.62222222,57.86666667,34.02136,-118.82336,1015.161556,3.585222222,5.861888889,6.714222222,5.861888889,3.861389778,1.351027165
603,273472,1/15/19,20819,61,69.33333333,34.007793,-118.79461,1014.900222,2.312555556,3.843888889,4.688444444,3.843888889,1.826997778,0.602674061
604,273422,1/15/19,19991,63,55.4,34.036663,-118.709435,1008.259556,3.151555556,4.602111111,5.057888889,4.602111111,3.411426222,1.227130451
605,273078,1/15/19,12743,54,68.21052632,34.27632,-118.68369,981.0005,10.92877632,17.44965789,18.14063816,17.44965789,9.052083895,2.202994996
606,273576,1/15/19,24197,58.24444444,57.86666667,34.038742,-118.646454,1017.445556,2.463,3.920222222,4.552111111,3.920222222,2.843956444,1.045196197
607,273237,1/15/19,17857,52.85714286,75.42857143,34.08064,-118.63482,930.7925,11.15901786,18.58901786,23.62,18.15089286,8.804553571,2.175269039
608,273581,1/15/19,2440,51.38636364,70.90909091,34.390163,-118.60078,953.5047727,16.94261364,27.65227273,32.18136364,27.56625,14.12326045,2.647823116
609,273589,1/15/19,2649,57,67.60869565,34.294777,-118.57907,960.1086047,6.212841254,9.376991911,10.4187361,9.376991911,4.873282892,1.583767815
610,273591,1/15/19,2701,58.80434783,64.34782609,34.07508,-118.56294,990.8786667,3.026823671,4.171823671,4.472490338,4.171823671,2.423600821,0.885254377
611,273696,1/15/19,5504,55,64.65909091,34.365402,-118.55242,970.2854545,6.281477273,9.177613636,9.894318182,9.177613636,5.020115,1.613452842
612,273420,1/15/19,19981,61.65217391,60,34.04261,-118.52761,1006.012059,1.462007673,2.095210997,2.286029412,2.095210997,1.705890563,0.534087299
613,273728,1/15/19,6456,54,66.28888889,34.45086,-118.51963,965.0424444,9.941111111,18.43433333,22.38066667,18.43433333,9.731777333,2.275396545
614,273705,1/15/19,5810,60,60.2,34.03836,-118.51824,1007.958222,1.754777778,2.338444444,2.581111111,2.338444444,1.816304889,0.596804156
615,273573,1/15/19,23963,54.2,67.97777778,34.034103,-118.51798,1015.422889,4.034,5.997555556,6.739888889,5.997555556,3.071012444,1.122007294
616,273518,1/15/19,22083,57.04444444,63.06666667,34.046112,-118.517136,1006.395111,1.384111111,2.038444444,2.198666667,2.038444444,1.414864889,0.347034042
617,273147,1/15/19,14973,62,63.95555556,34.000767,-118.48549,1018.119333,7.979888889,10.46555556,10.906,10.46555556,5.754937778,1.75005823
618,273708,1/15/19,5844,60,59.33333333,34.01726,-118.480606,1013.584667,5.544888889,7.349,7.840888889,7.349,4.515676,1.507554899
619,273059,1/15/19,12106,42.13333333,50.33333333,37.817146,-118.476814,832.4122222,0.893777778,0.524,1.002222222,0.524,1.706176,0.534254609
620,273609,1/15/19,2946,59.08888889,65.33333333,33.99251,-118.47207,1016.634,10.10977778,13.225,13.80166667,13.15955556,7.049207111,1.952915144
621,273141,1/15/19,14837,62,62.28888889,34.035378,-118.46531,1011.504222,5.969444444,8.422333333,8.963555556,8.422333333,4.826289333,1.574077918
622,273354,1/15/19,19289,64,48.92,33.994324,-118.46365,988.1235556,0.158333333,0.211933333,0.264977778,0.211933333,1.663069067,0.508664731
623,273697,1/15/19,5510,53.15555556,71.66666667,34.094154,-118.46208,986.5868889,2.364444444,3.231111111,3.633222222,3.231111111,1.307102222,0.267812643
624,273706,1/15/19,5820,43.09090909,62,35.116005,-118.45592,876.5234375,1.505980114,2.538693182,2.946803977,2.538693182,1.767875227,0.569778389
625,273822,1/15/19,8684,59,62.97777778,34.0522,-118.44565,1007.353111,2.080666667,3.017,3.240888889,3.017,1.935201333,0.660211369
626,273224,1/15/19,1748,59,70.46666667,34.023914,-118.42871,1013.087556,7.168777778,9.195777778,9.654222222,9.195777778,4.534827556,1.511787058
627,273752,1/15/19,7290,58.57777778,57.17777778,34.180466,-118.41769,993.4011111,22.48733333,29.64211111,31.76755556,29.56433333,16.340164,2.793626126
628,273722,1/15/19,6250,60.2,58.22222222,33.88721,-118.412094,1015.483556,13.82311111,18.42277778,19.63955556,18.42277778,10.41300222,2.343055239
629,273294,1/15/19,1858,59,62.91111111,33.962803,-118.40628,1013.182444,9.506444444,12.62966667,13.32455556,12.62966667,6.977918667,1.942750687
630,273448,1/15/19,20211,63.54761905,58.42857143,33.894333,-118.40107,1013.704667,11.33510317,15.77961905,16.4381746,15.77961905,9.010406095,2.198380142
631,273663,1/15/19,4571,61.08888889,60.66666667,33.865505,-118.396164,1016.172,13.22277778,17.29877778,18.153,17.29877778,9.615759556,2.263403373
632,273769,1/15/19,8002,41.96875,63.9375,37.36071,-118.39397,872.7096875,0.4096875,0.56390625,0.72328125,0.56390625,0.568011875,-0.565612954
633,273073,1/15/19,1266,61,62,33.86301,-118.38896,1011.735227,17.15440803,22.46683668,23.81612579,22.46683668,12.21022242,2.502273504
634,273564,1/15/19,23635,58.26666667,63.64444444,33.993607,-118.38851,1015.432444,5.710666667,7.881111111,8.472111111,7.881111111,4.427195556,1.487766326
635,273461,1/15/19,20700,53.4,73.86666667,34.157288,-118.38509,994.8502222,19.04488889,26.98144444,28.08688889,26.97355556,13.56070311,2.607176133
636,273035,1/15/19,11006,59,60.8,33.974392,-118.3839,1015.929111,17.58577778,26.61977778,28.82322222,24.52,13.38832,2.594382685
637,273191,1/15/19,15901,57.31111111,66.55555556,34.14978,-118.383026,996.948,18.73344444,25.63122222,26.64755556,25.49077778,13.40663422,2.595749676
638,273130,1/15/19,14489,59,68.1875,33.810497,-118.380844,1010.168158,16.39098684,23.10717105,24.00901316,23.10467105,12.01727263,2.486345001
639,273828,1/15/19,8996,59.62222222,64.17777778,33.837345,-118.38025,1015.162667,14.58666667,20.334,21.80255556,20.334,10.90706933,2.389411142
640,273749,1/15/19,7272,57,63.1,33.786015,-118.37841,986.4595238,14.42316667,21.70095238,23.49409524,21.6675,11.69765,2.459387967
641,273320,1/15/19,19003,57,70.75555556,33.84247,-118.37679,1012.730444,14.79666667,20.78033333,21.81388889,20.78033333,10.58052133,2.359014701
642,273721,1/15/19,6244,60.87878788,60.54545455,33.907906,-118.372604,1014.907556,12.19982828,16.14686869,16.81147475,16.14686869,9.022486465,2.199719957
643,273856,1/15/19,9826,60.95555556,66.68888889,33.81016,-118.37255,1009.155333,19.49777778,25.87711111,27.65866667,25.873,13.59555867,2.609743171
644,273714,1/15/19,6162,59.41025641,62.46153846,33.8681,-118.34815,1014.673,17.98036859,23.75751923,25.24472756,23.75751923,12.847217,2.553127212
645,273274,1/15/19,1846,59.42222222,61,34.094692,-118.34805,1006.407778,3.609777778,4.899777778,5.278222222,4.899777778,3.090283556,1.128262852
646,273824,1/15/19,8902,61.65909091,57.72727273,33.82308,-118.33447,1015.256591,15.04534091,20.13477273,21.30318182,20.13477273,11.35225727,2.429416603
647,273218,1/15/19,17107,40.57777778,70.55555556,37.3607,-118.33087,876.9753333,0.988888889,1.111222222,1.116888889,1.111222222,0.290947111,-1.234613777
648,273701,1/15/19,573,60.60465116,65.76744186,33.86794,-118.33041,1016.975111,15.47294057,19.45393282,21.03581912,19.45393282,10.31047475,2.333160344
649,273829,1/15/19,9000,58.8,66.33333333,33.84683,-118.32513,1015.851556,15.10522222,19.91422222,20.82077778,19.91422222,10.50345244,2.351704007
650,273128,1/15/19,14461,62,58,34.107338,-118.32167,1000.382444,2.8,3.973555556,4.253555556,3.973555556,2.860543111,1.051011506
651,273645,1/15/19,417,60.04651163,69.13953488,33.716675,-118.309906,1005.809545,12.77161998,15.30489958,16.85433668,15.30489958,7.849079006,2.060396201
652,273158,1/15/19,15241,52.62222222,45.55555556,35.716225,-118.30741,896.7324444,0.22,0.19,0.23,0.19,1.938226667,0.661773466
653,273416,1/15/19,1976,60.04651163,70.76744186,33.715576,-118.303795,1008.034545,8.258710359,11.80113108,13.33740486,11.80113108,5.874406638,1.770605057
654,273281,1/15/19,1850,60.22222222,61.35555556,34.064682,-118.29754,1009.717556,5.906666667,7.821666667,8.258666667,7.821666667,4.59106,1.524110934
655,273572,1/15/19,23945,60.06818182,67.36363636,33.757526,-118.29447,1018.530889,13.48097475,20.14743434,21.30164141,20.1459899,10.53711689,2.354903966
656,273414,1/15/19,1974,61.65909091,65.20454545,33.71059,-118.29124,1009.437111,11.27866667,14.10542929,14.8597904,14.10542929,7.555817677,2.02231782
657,273656,1/15/19,4417,63.12195122,56.19512195,33.70755,-118.291084,1012.302439,9.826585366,12.34792683,12.96414634,12.34792683,7.402489268,2.001816331
658,273229,1/15/19,17771,50,60.47619048,34.71882,-118.2907,931.4371429,0.03,0.065,0.146309524,0.065,0.601488571,-0.508347744
659,273827,1/15/19,8994,58.33333333,61.33333333,34.108917,-118.26571,1001.917045,6.913308081,8.994305556,9.587272727,8.994305556,5.207416111,1.650083785
660,273679,1/15/19,489,61.11111111,66.97777778,33.79555,-118.26094,1016.114222,6.830444444,9.357444444,10.31077778,9.357444444,4.916794222,1.592656737
661,273552,1/15/19,23181,52.57777778,62.51111111,34.240025,-118.24872,951.898,3.349333333,5.516,6.468,5.516,3.284437333,1.189195354
662,273720,1/15/19,6230,59,64.35555556,33.953278,-118.24304,1013.592444,12.11455556,15.82811111,16.49844444,15.82811111,8.530836889,2.143687468
663,273823,1/15/19,8898,59,61.04444444,33.971027,-118.2406,1013.014667,10.13188889,13.65711111,14.57622222,13.65711111,7.675339556,2.038012534
664,273717,1/15/19,6206,58.73333333,63.53333333,33.96749,-118.23468,1012.317333,11.931,16.06333333,17.35533333,16.06333333,8.724146667,2.16609466
665,273832,1/15/19,9126,59.36363636,59.27272727,34.089394,-118.2311,1006.031667,7.777083333,10.01924242,10.55132576,10.01924242,5.920046667,1.778344332
666,273064,1/15/19,12136,51.88095238,57.26190476,34.65164,-118.23021,931.7521429,6.569404762,9.002857143,9.409404762,9.002857143,5.558782857,1.715379174
667,273707,1/15/19,583,58,67.5,34.089146,-118.22643,1005.856923,6.173205128,7.613269231,8.389935897,7.613269231,3.958353077,1.375828049
668,273563,1/15/19,2362,61,60.66666667,34.07663,-118.222374,1002.242195,8.078143631,10.99079946,11.9745664,10.99079946,6.310378916,1.842195725
669,273642,1/15/19,4109,54.77777778,68.57777778,34.20454,-118.22038,972.6577778,4.558333333,5.901444444,6.416444444,5.901444444,2.969530222,1.088403766
670,273462,1/15/19,20704,53.97777778,72.13333333,34.105556,-118.21524,984.9777778,8.095333333,10.59755556,11.04433333,10.59755556,5.127359111,1.634590733
671,273204,1/15/19,16455,55.37777778,63.26666667,34.224358,-118.211716,953.0673333,0.234333333,0.504,0.545111111,0.504,0.593776,-0.521253135
672,273731,1/15/19,6472,58,66,34.111187,-118.21065,996.8953333,7.264111111,9.330444444,9.929555556,9.330444444,4.985952889,1.606624536
673,273036,1/15/19,1128,57.68965517,100,34.06846,-118.20639,1005.650227,12.10442006,13.58531348,14.61445533,13.58531348,4.318704263,1.462955418
674,273683,1/15/19,5016,56,72,33.85964,-118.200714,1016.015,19.14541667,25.04333333,27.56166667,24.92333333,12.64542667,2.537295621
675,273261,1/15/19,18329,53.97777778,71.93333333,34.200146,-118.197235,974.4293333,8.898,13.10388889,13.93866667,13.10388889,6.457717778,1.86527597
676,273560,1/15/19,2352,60.97777778,65.37777778,33.77015,-118.19641,1012.988667,8.376,10.41066667,11.08255556,10.41066667,5.605002667,1.723659532
677,273521,1/15/19,22317,58.88888889,64.04444444,33.752754,-118.19618,1018.487778,6.479444444,8.973222222,9.375444444,8.973222222,4.965381778,1.602490188
678,273698,1/15/19,5574,60,63.02173913,33.813465,-118.195885,1017.130444,11.18459662,14.81200725,16.05642754,14.81200725,8.112039623,2.093349331
679,273063,1/15/19,12132,51.71052632,53.42105263,34.61725,-118.19558,926.2902632,3.603947368,5.644473684,6.090131579,5.644473684,4.126230526,1.417364285
680,273830,1/15/19,9076,57.02222222,65.46666667,34.036003,-118.191345,1007.409091,14.75623737,20.39858333,21.75061616,20.39858333,10.83109767,2.38242141
681,273740,1/15/19,6850,58.08888889,68.51111111,33.941063,-118.1901,1014.36,12.69444444,17.53944444,19.22466667,17.53944444,9.073522222,2.205360526
682,273070,1/15/19,12272,60,56.76,34.082874,-118.189514,1002.2996,7.7176,10.2332,10.6176,10.2332,6.2462448,1.831980451
683,273715,1/15/19,6178,59,65.2,33.83253,-118.18794,1014.700889,13.81233333,19.068,20.38444444,19.068,10.156592,2.318122953
684,273214,1/15/19,1686,58.91111111,62.53333333,34.168053,-118.17944,981.0108889,3.009555556,3.891888889,4.241333333,3.891888889,2.431509778,0.888512372
685,273548,1/15/19,23089,51.77777778,63.97777778,34.18797,-118.17923,977.7744444,7.653777778,12.06033333,13.09711111,12.06033333,6.588708,1.885357275
686,273729,1/15/19,6458,57.64444444,66.75555556,34.17129,-118.17784,982.5086667,3.879888889,5.174111111,5.584888889,5.174111111,2.743660889,1.009293119
687,273742,1/15/19,6908,57.59259259,62.07407407,34.123253,-118.175735,993.2003846,6.526303419,9.030448718,9.701866097,9.030448718,5.163244017,1.641565067
688,273597,1/15/19,2756,60.97777778,68.71111111,33.76872,-118.17295,1015.187556,8.113555556,10.37322222,11.05422222,10.37322222,5.301381778,1.667967499
689,273739,1/15/19,6836,57.05128205,66.1025641,33.935528,-118.16851,1013.2,14.67405983,21.16781197,24.87324786,21.16781197,11.17999501,2.414126021
690,273487,1/15/19,21293,54.46666667,70.6,34.134205,-118.1651,991.8353333,8.061555556,12.01677778,13.09422222,12.01677778,6.001671556,1.792038023
691,273738,1/15/19,6818,57,65.24444444,34.21419,-118.16372,959.8777778,1.087444444,1.580222222,1.950222222,1.580222222,0.989209778,-0.010848859
692,273674,1/15/19,4725,57.66666667,68.08888889,34.068874,-118.15862,1002.007778,6.948222222,15.05188889,15.99222222,15.05188889,7.806016444,2.054894775
693,273622,1/15/19,3479,56,72.625,34.046757,-118.155304,1001.633488,13.88356831,17.92771076,18.99122093,17.92771076,8.926470436,2.189021069
694,273831,1/15/19,9124,60.02222222,59.57777778,33.86719,-118.15143,1016.188667,11.62544444,15.17566667,16.09588889,15.17566667,8.596022667,2.151299616
695,273638,1/15/19,4058,57,72.31111111,34.10724,-118.15044,996.8742222,6.885111111,8.549333333,8.940666667,8.549333333,4.038944,1.395983272
696,273623,1/15/19,3515,56,72,34.066673,-118.148636,1002.36,15.245,19.67,20.9575,19.67,9.89268,2.29179509
697,273252,1/15/19,1816,60.64285714,67.21428571,33.763767,-118.14565,1016.14,13.58344322,16.62077839,17.71643773,16.61113553,8.697577875,2.163044582
698,273687,1/15/19,5218,59.15555556,61,34.074867,-118.14354,1001.034889,10.12422222,12.66022222,13.45266667,12.66022222,7.156756444,1.968056868
699,273625,1/15/19,3586,58.57777778,64.26666667,33.93592,-118.143265,1012.912444,14.45288889,18.37033333,19.42588889,18.37033333,9.870534667,2.289554023
700,273149,1/15/19,15029,51.66666667,62.86666667,34.57755,-118.14217,920.0773333,8.025888889,12.23255556,12.91633333,12.23255556,6.773619111,1.913035525
701,273688,1/15/19,5222,61,55.37777778,34.10024,-118.13673,999.3808889,6.997555556,8.676111111,9.231777778,8.676111111,5.548095556,1.713454726
702,273596,1/15/19,2749,54.66666667,71.76190476,34.174786,-118.12699,977.2345714,3.783428571,5.021952381,5.572809524,5.021952381,2.237388762,0.805309455
703,273671,1/15/19,4662,59.35555556,60.95555556,34.06642,-118.1097,1005.470455,12.37809343,15.49362879,16.36909343,15.49362879,8.645248152,2.157009823
704,273655,1/15/19,4399,60,54.27272727,34.17797,-118.09933,979.8137778,2.210366162,2.946487374,3.348156566,2.946487374,2.63992302,0.970749758
705,273854,1/15/19,9472,62,58.42222222,33.77218,-118.09454,1019.719778,5.545222222,7.844555556,8.511777778,7.844555556,4.852973778,1.579591667
706,273567,1/15/19,2372,58.66666667,68.44444444,33.777668,-118.091995,1016.536444,5.643888889,7.576444444,7.977,7.576444444,3.858590222,1.350301889
707,273441,1/15/19,2018,61.2,63.33333333,33.762363,-118.09173,1016.656341,6.22995122,7.859105691,8.215691057,7.859105691,4.442171382,1.491143307
708,273427,1/15/19,2008,62.06666667,60.2,33.765263,-118.090904,1017.704222,5.708111111,7.622,7.948444444,7.622,4.584888,1.522765678
709,273504,1/15/19,2169,64.61363636,59.38636364,33.770245,-118.090096,1017.113556,5.481010101,7.192363636,7.981810606,7.192363636,4.429080364,1.48819197
710,273561,1/15/19,2356,59,65.86666667,33.75989,-118.08929,1015.755111,4.467222222,5.677222222,6.001888889,5.677222222,3.083024444,1.125911078
711,273501,1/15/19,2153,62,59.24444444,33.76711,-118.08926,1017.335111,6.110555556,7.705888889,7.982555556,7.705888889,4.710259111,1.549742919
712,273542,1/15/19,2303,61,62.88888889,33.761993,-118.08767,1016.919556,5.393666667,7.078777778,7.616333333,7.078777778,4.071146222,1.403924587
713,273344,1/15/19,1922,63,58,33.77324,-118.085175,1017.118222,4.829888889,6.415111111,6.704444444,6.415111111,4.139918222,1.420676035
714,273556,1/15/19,2336,62.02222222,59.31111111,33.769814,-118.08469,1016.287333,5.350111111,7.184222222,7.681,7.184222222,4.431225778,1.488676245
